,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
19,down,0.49796047806739807,0.6274833679199219,-0.8797643780708313,0.9994510412216187,0.5169817209243774,0.6145774722099304,-0.9804320335388184,0.9995502233505249,0.5334336161613464,0.6137792468070984,-0.9804745316505432,0.9994088411331177,0.5503987669944763,0.6065136790275574,-0.98099285364151,0.9995973706245422,0.47663363814353943,0.6130236387252808,-0.9787068963050842,0.9993613362312317,0.4648045599460602,0.6045758724212646,-0.9789321422576904,0.9989954233169556,0.4537346065044403,0.6021171808242798,-0.9789194464683533,0.9991415143013,0.5856048464775085,0.5679095983505249,-1.0121921300888062,0.9998111128807068,0.4276178479194641,0.5703937411308289,-1.00935959815979,0.9995181560516357,0.5205329060554504,0.6089237928390503,-0.8413937091827393,0.9998692274093628,0.4826669692993164,0.6091328859329224,-0.8409581184387207,0.9998123049736023,0.7221963405609131,0.4830368161201477,-0.8062028884887695,0.9999886751174927,0.356803297996521,0.47961708903312683,-0.7834298610687256,0.9999448657035828,0.9250038862228394,0.4997006952762604,-0.5722702145576477,0.9963127374649048,0.187366783618927,0.4949002265930176,-0.5199569463729858,0.9744024276733398,0.8648433685302734,0.6151761412620544,-0.4737975597381592,0.9861224293708801,0.23155449330806732,0.6117480397224426,-0.5105639696121216,0.9270804524421692,0.8791820406913757,0.6483590602874756,-0.49229109287261963,0.9469366073608398,0.20133522152900696,0.6421231031417847,-0.5404568314552307,0.8381039500236511,0.8287310600280762,0.6430526971817017,-0.4852299988269806,0.9558981657028198,0.2547632157802582,0.6411392092704773,-0.5656420588493347,0.8678423762321472,0.8152444362640381,0.6349160671234131,-0.46503689885139465,0.9376418590545654,0.27160418033599854,0.6334162354469299,-0.5165335536003113,0.843780517578125,0.6581315994262695,0.6322562098503113,-0.006203788332641125,0.9977356195449829,0.4602830708026886,0.6340150833129883,0.006596407853066921,0.9955599308013916,0.7146079540252686,0.6938701868057251,0.6131520867347717,0.30830198526382446,0.43497374653816223,0.6320372819900513,0.6894402503967285,0.22001080214977264,0.5639523267745972,0.612041175365448,1.2989445924758911,0.048664335161447525,0.5305191874504089,0.5985023975372314,1.353111982345581,0.03272608667612076,0.5428659915924072,0.579700231552124,1.384271264076233,0.0506015308201313,0.5364945530891418,0.5816919803619385,1.4318912029266357,0.03312067687511444,0.5306448340415955,0.6200196146965027,1.450543761253357,0.08354289084672928,0.5807342529296875,0.6151331067085266,1.4685314893722534,0.07045729458332062
20,up,0.5447869896888733,0.2469753473997116,-0.775779128074646,0.9999200701713562,0.5746058821678162,0.21493129432201385,-0.7511225938796997,0.9999265670776367,0.590435802936554,0.21222461760044098,-0.7514377236366272,0.9999129772186279,0.6052139401435852,0.20922628045082092,-0.7518332004547119,0.9999401569366455,0.5152451395988464,0.2170891910791397,-0.7503031492233276,0.9999064207077026,0.4939892888069153,0.21413160860538483,-0.7504302859306335,0.9998688101768494,0.47640037536621094,0.21005882322788239,-0.7504582405090332,0.9998890161514282,0.6294927000999451,0.19378675520420074,-0.5615317225456238,0.9999309182167053,0.4482542872428894,0.1955818235874176,-0.5473996996879578,0.9998370409011841,0.5733957290649414,0.26108625531196594,-0.6988222599029541,0.9999691247940063,0.5129169225692749,0.2623029351234436,-0.6946840286254883,0.9999598860740662,0.7387830018997192,0.2916494905948639,-0.48004838824272156,0.9999809265136719,0.33546826243400574,0.2975505292415619,-0.4611225128173828,0.9998177289962769,0.8235086798667908,0.4621528387069702,-0.4830907881259918,0.9893934726715088,0.27440568804740906,0.4645181894302368,-0.4750925600528717,0.9527244567871094,0.8584634065628052,0.6182507872581482,-0.5797385573387146,0.9824512600898743,0.24411918222904205,0.618681013584137,-0.5784338116645813,0.9417451620101929,0.8833515644073486,0.6492432951927185,-0.6646822094917297,0.9612704515457153,0.20891183614730835,0.6498674154281616,-0.6621547341346741,0.9043123126029968,0.8280001878738403,0.6482256650924683,-0.6829872131347656,0.9725712537765503,0.2740238904953003,0.6504173278808594,-0.7000640034675598,0.9280006289482117,0.8136081695556641,0.6399008631706238,-0.596863329410553,0.9670645594596863,0.2984878122806549,0.6419592499732971,-0.6049723029136658,0.9249181151390076,0.6277369856834412,0.4698314368724823,-0.004348032642155886,0.9973540306091309,0.4482397735118866,0.4729003608226776,0.004480076488107443,0.992201030254364,0.6174973845481873,0.534474790096283,0.36407339572906494,0.30609628558158875,0.464106023311615,0.5277840495109558,0.39316195249557495,0.2626027762889862,0.6216028332710266,0.5324826240539551,0.8652201294898987,0.08953320980072021,0.5011235475540161,0.5239074230194092,0.8777061700820923,0.06171862781047821,0.6198038458824158,0.5142451524734497,0.9158603549003601,0.057175688445568085,0.5083473324775696,0.5105348229408264,0.9273090958595276,0.041608188301324844,0.6163383722305298,0.5790174603462219,0.8437843322753906,0.17159460484981537,0.4996781051158905,0.562294602394104,0.8539542555809021,0.14170382916927338
21,down,0.5405938625335693,0.5531622171401978,-0.8019614219665527,0.999422550201416,0.57258540391922,0.5349218249320984,-0.8441277146339417,0.9995192885398865,0.5938576459884644,0.5310019850730896,-0.8439796566963196,0.9993480443954468,0.6110566854476929,0.5259366631507874,-0.8442524671554565,0.9994608163833618,0.5087062120437622,0.533190906047821,-0.8444291949272156,0.9995273351669312,0.48947611451148987,0.528160035610199,-0.8447521924972534,0.9993636608123779,0.4722950756549835,0.522195041179657,-0.8445603251457214,0.9994789361953735,0.6354278922080994,0.4937119781970978,-0.7507699131965637,0.9997841715812683,0.4421878457069397,0.4902781546115875,-0.7535749077796936,0.9997236728668213,0.5654967427253723,0.556747555732727,-0.7357617616653442,0.9997969269752502,0.5099610686302185,0.5564989447593689,-0.7360615134239197,0.9998022317886353,0.7419502139091492,0.4868866205215454,-0.5599226355552673,0.9999849200248718,0.36127930879592896,0.4852764308452606,-0.5200920104980469,0.999930202960968,0.9325396418571472,0.5001105666160583,-0.3080563247203827,0.9955743551254272,0.17545321583747864,0.4935683310031891,-0.27387717366218567,0.9833331108093262,0.8676862120628357,0.6099234223365784,-0.22153420746326447,0.9774778485298157,0.23233070969581604,0.6082091927528381,-0.2585444748401642,0.956615149974823,0.8817533254623413,0.6452480554580688,-0.24152255058288574,0.9060410857200623,0.20264112949371338,0.63811194896698,-0.28830745816230774,0.8844175934791565,0.8315763473510742,0.6399502158164978,-0.23434777557849884,0.9220225214958191,0.2552111744880676,0.6344791650772095,-0.2898627817630768,0.9095194935798645,0.8181871175765991,0.6302710175514221,-0.20882731676101685,0.9014890789985657,0.2754022777080536,0.6258987188339233,-0.25781112909317017,0.8839640617370605,0.6497481465339661,0.6186586618423462,0.023439675569534302,0.9963067173957825,0.451289564371109,0.6280653476715088,-0.023371830582618713,0.9924010038375854,0.6533198952674866,0.6211861371994019,0.4686819016933441,0.2544824779033661,0.4442501366138458,0.625780463218689,0.467197984457016,0.18566153943538666,0.604316771030426,0.5811902284622192,0.9640355706214905,0.04387185722589493,0.4730508029460907,0.5781639218330383,0.9730749130249023,0.028455402702093124,0.5904921293258667,0.5616453886032104,1.0227115154266357,0.04740925133228302,0.4778706431388855,0.5587827563285828,1.0303268432617188,0.027892572805285454,0.6002535223960876,0.6060127019882202,1.0269999504089355,0.07206524908542633,0.5062325596809387,0.6008327007293701,1.0599092245101929,0.060209665447473526
22,up,0.5294113159179688,0.22160416841506958,-0.8294200897216797,0.999917209148407,0.55765300989151,0.1943020075559616,-0.7909500598907471,0.9999237060546875,0.5727794766426086,0.19304712116718292,-0.7912730574607849,0.9998992085456848,0.5869494676589966,0.19171032309532166,-0.7916654348373413,0.9999199509620667,0.5019490718841553,0.19429276883602142,-0.7927035689353943,0.9999254941940308,0.48536422848701477,0.19316139817237854,-0.7928515672683716,0.9998986721038818,0.47237497568130493,0.1919524073600769,-0.79286128282547,0.9999182820320129,0.6196092367172241,0.18663883209228516,-0.5711305737495422,0.999954342842102,0.45127028226852417,0.1922009289264679,-0.574084460735321,0.9999350309371948,0.5630439519882202,0.2440151423215866,-0.7481693625450134,0.999968409538269,0.5016810894012451,0.24519987404346466,-0.7477074265480042,0.9999667406082153,0.7378910779953003,0.3009188771247864,-0.482929527759552,0.9999735355377197,0.3333401381969452,0.3074684739112854,-0.4864627420902252,0.9998787045478821,0.8308209180831909,0.4641891121864319,-0.48723936080932617,0.9943555593490601,0.25690558552742004,0.4661598801612854,-0.47947731614112854,0.9860790967941284,0.8621933460235596,0.6151229739189148,-0.6079421043395996,0.9876523613929749,0.22808745503425598,0.61557936668396,-0.5956960320472717,0.9770976901054382,0.8911427855491638,0.6485036611557007,-0.6916331052780151,0.9689306616783142,0.19907717406749725,0.6467465162277222,-0.6770046949386597,0.9497506022453308,0.8290097117424011,0.6470171213150024,-0.7137808799743652,0.977512776851654,0.25978168845176697,0.6485080122947693,-0.7017359137535095,0.9610826969146729,0.8083785176277161,0.637693464756012,-0.6261450052261353,0.9742864966392517,0.28265973925590515,0.6392261981964111,-0.6176666617393494,0.9571152329444885,0.6228736042976379,0.475755900144577,-0.01252906396985054,0.9974018931388855,0.4420253336429596,0.4765985906124115,0.012413440272212029,0.9936314821243286,0.611181378364563,0.5350263714790344,0.3790861666202545,0.30680719017982483,0.4586268365383148,0.525749146938324,0.4299808442592621,0.2747097909450531,0.5992831587791443,0.5363445281982422,0.918549120426178,0.10710882395505905,0.4933297634124756,0.5184705257415771,0.9415215849876404,0.07539641857147217,0.5899502635002136,0.5227403044700623,0.9732640981674194,0.08387888222932816,0.5041492581367493,0.5107422471046448,0.9913192391395569,0.05267990753054619,0.5881184935569763,0.583016574382782,0.8920516967773438,0.1759014129638672,0.4835978150367737,0.5623216032981873,0.9039705991744995,0.14504440128803253
23,down,0.5376685261726379,0.5412114262580872,-1.250399112701416,0.9996194839477539,0.5633386969566345,0.5222036242485046,-1.3105781078338623,0.9996419548988342,0.5829344987869263,0.5171951055526733,-1.3103399276733398,0.9995435476303101,0.5997758507728577,0.510927140712738,-1.3108670711517334,0.9996025562286377,0.5042705535888672,0.5206024050712585,-1.3096661567687988,0.9996294379234314,0.4847522974014282,0.5149550437927246,-1.309739589691162,0.9995282292366028,0.4673353433609009,0.5081799626350403,-1.3095524311065674,0.9995982646942139,0.6201208233833313,0.47919243574142456,-1.1819285154342651,0.9998329281806946,0.4366115927696228,0.47862353920936584,-1.1810119152069092,0.9997678399085999,0.5608144998550415,0.5475957989692688,-1.1598540544509888,0.9998229146003723,0.5085673928260803,0.5457961559295654,-1.1590981483459473,0.9998120665550232,0.7319509387016296,0.4796188473701477,-0.8480914831161499,0.9999853372573853,0.3545010983943939,0.4859868288040161,-0.8655664324760437,0.9999430775642395,0.9231265783309937,0.5003969669342041,-0.5209793448448181,0.9970641732215881,0.185540109872818,0.4992445707321167,-0.551331639289856,0.988013744354248,0.8655670881271362,0.6089426875114441,-0.36961862444877625,0.9850912094116211,0.23135454952716827,0.6094210743904114,-0.4467921257019043,0.9682220220565796,0.8822466135025024,0.6450955271720886,-0.3743405044078827,0.9341840147972107,0.20367898046970367,0.63966965675354,-0.46115007996559143,0.9081879258155823,0.8339943289756775,0.6411417722702026,-0.39364907145500183,0.94685959815979,0.25309571623802185,0.6373122334480286,-0.48160621523857117,0.9278746247291565,0.8176182508468628,0.631801187992096,-0.3658997118473053,0.9302017092704773,0.27372297644615173,0.6287469863891602,-0.4461231827735901,0.9033221006393433,0.641856849193573,0.6453210711479187,0.026323877274990082,0.9975693225860596,0.44809505343437195,0.6398025751113892,-0.026577221229672432,0.9947376251220703,0.6969873309135437,0.7624425292015076,0.42794695496559143,0.3043249249458313,0.4340163767337799,0.7464522123336792,0.3901726007461548,0.23522429168224335,0.630095899105072,0.752242922782898,1.1374439001083374,0.06011774390935898,0.4523126482963562,0.7424905300140381,1.1211425065994263,0.03899404779076576,0.6179864406585693,0.7356112003326416,1.2249332666397095,0.06758536398410797,0.4617832601070404,0.732495129108429,1.2099753618240356,0.037520281970500946,0.6281654834747314,0.7943590879440308,1.2582181692123413,0.09092535823583603,0.4808177351951599,0.7834228873252869,1.1847715377807617,0.07286199182271957
24,up,0.5306486487388611,0.217185840010643,-0.8641683459281921,0.9999321103096008,0.5585930943489075,0.1890103816986084,-0.8261250853538513,0.999930202960968,0.5741328597068787,0.18710337579250336,-0.8264186382293701,0.9999136924743652,0.589305579662323,0.18489152193069458,-0.8268166184425354,0.9999302625656128,0.5012602806091309,0.18988533318042755,-0.8299667835235596,0.9999269247055054,0.48347699642181396,0.18894021213054657,-0.8301573991775513,0.999906063079834,0.4695291519165039,0.18810048699378967,-0.8301553726196289,0.9999193549156189,0.6208409070968628,0.18006162345409393,-0.6082419753074646,0.9999490976333618,0.44472333788871765,0.19081227481365204,-0.6193628311157227,0.9999122023582458,0.5639441609382629,0.24072271585464478,-0.7809861302375793,0.9999656081199646,0.5009612441062927,0.24379774928092957,-0.7836735248565674,0.9999606609344482,0.7389741539955139,0.29988792538642883,-0.5123543739318848,0.9999625086784363,0.32989147305488586,0.3066738545894623,-0.5205051898956299,0.9998413920402527,0.827860951423645,0.46424227952957153,-0.5132277607917786,0.9934251308441162,0.26105809211730957,0.46817532181739807,-0.50583815574646,0.9831922054290771,0.8629989624023438,0.6176378130912781,-0.642083466053009,0.9852447509765625,0.23870307207107544,0.616892397403717,-0.6133489608764648,0.9736442565917969,0.8926661014556885,0.6500787734985352,-0.7196157574653625,0.964759886264801,0.20670638978481293,0.6491311192512512,-0.6899626851081848,0.9440961480140686,0.8337995409965515,0.6494530439376831,-0.7435791492462158,0.9749568700790405,0.2673986554145813,0.6494401097297668,-0.7214126586914062,0.9568200707435608,0.8123040199279785,0.6406534314155579,-0.6607846021652222,0.9719415307044983,0.29071861505508423,0.6408926844596863,-0.6343021392822266,0.9529468417167664,0.622976541519165,0.4743756949901581,-0.019185349345207214,0.9978952407836914,0.4398913085460663,0.4771691858768463,0.018946606665849686,0.9949532151222229,0.6089027523994446,0.5370911955833435,0.38173025846481323,0.2881755232810974,0.4574423134326935,0.527553915977478,0.4515920877456665,0.24518389999866486,0.6020001173019409,0.5426111817359924,0.9365391135215759,0.11706788837909698,0.4703889787197113,0.5146363377571106,0.9811081290245056,0.07569506764411926,0.6013727188110352,0.5221419334411621,0.9899242520332336,0.09203992038965225,0.49517419934272766,0.5053597092628479,1.032997488975525,0.05207626521587372,0.5900507569313049,0.5816603302955627,0.9041121602058411,0.17755255103111267,0.48071369528770447,0.5596616864204407,0.9482187032699585,0.13898353278636932
25,down,0.5383877754211426,0.5596309304237366,-1.2651134729385376,0.9995954632759094,0.5643392205238342,0.5387946367263794,-1.3345019817352295,0.9996455311775208,0.5827465057373047,0.5350309014320374,-1.334334373474121,0.9995636343955994,0.5976307392120361,0.5306165814399719,-1.3348363637924194,0.9996240139007568,0.5042761564254761,0.53680419921875,-1.331337332725525,0.9996185898780823,0.485287070274353,0.531729519367218,-1.3317025899887085,0.9995196461677551,0.46902576088905334,0.5266220569610596,-1.3315919637680054,0.9995684027671814,0.6198442578315735,0.5002013444900513,-1.2386176586151123,0.9998570084571838,0.4422261714935303,0.4955253303050995,-1.2279573678970337,0.9997744560241699,0.5625902414321899,0.5612159371376038,-1.1848055124282837,0.999810516834259,0.5143959522247314,0.5623986721038818,-1.1814137697219849,0.9997945427894592,0.7324601411819458,0.48670288920402527,-0.9184290170669556,0.9999824166297913,0.3571591079235077,0.4911002516746521,-0.9168041944503784,0.9999447464942932,0.9198792576789856,0.50066739320755,-0.5589844584465027,0.9964805245399475,0.18894429504871368,0.5004540085792542,-0.5792334675788879,0.9878461360931396,0.8655416369438171,0.6123484969139099,-0.2852011024951935,0.985658586025238,0.23004798591136932,0.6130647659301758,-0.4970583915710449,0.9696741104125977,0.8830047249794006,0.6461441516876221,-0.3198911249637604,0.9405078887939453,0.202546164393425,0.640322744846344,-0.5193464756011963,0.91718590259552,0.8352674245834351,0.6422431468963623,-0.34270796179771423,0.9521421194076538,0.248122438788414,0.6409769654273987,-0.5436646342277527,0.9347964525222778,0.817949652671814,0.6338180303573608,-0.30873361229896545,0.9352197647094727,0.2684534192085266,0.6338779926300049,-0.5001829266548157,0.9110643267631531,0.648463785648346,0.6104570627212524,0.015393126755952835,0.9959850311279297,0.4594360589981079,0.6110049486160278,-0.015617603436112404,0.9923014044761658,0.6925410628318787,0.6735522747039795,0.6492214202880859,0.26444011926651,0.45026111602783203,0.6932233572006226,0.5700579881668091,0.20468060672283173,0.6202778220176697,0.6464223861694336,1.2424571514129639,0.06390532106161118,0.46432048082351685,0.6342130899429321,1.2806936502456665,0.04371540993452072,0.600968062877655,0.6329885721206665,1.3122557401657104,0.0648602694272995,0.4687129259109497,0.6178227066993713,1.3646973371505737,0.035541318356990814,0.6274886131286621,0.6751296520233154,1.282097578048706,0.10787741839885712,0.5039513111114502,0.662015974521637,1.344687819480896,0.08758525550365448
26,up,0.5324258208274841,0.2119646668434143,-0.8780527114868164,0.9999295473098755,0.5606277585029602,0.1867859810590744,-0.834669828414917,0.9999421238899231,0.5753709077835083,0.18531417846679688,-0.8350045084953308,0.9999324679374695,0.590183436870575,0.18367771804332733,-0.8353884816169739,0.9999439120292664,0.5052385926246643,0.18754608929157257,-0.8400591015815735,0.9999351501464844,0.48707133531570435,0.18643687665462494,-0.8402890563011169,0.999918520450592,0.4733574390411377,0.18513460457324982,-0.8402729630470276,0.9999245405197144,0.6206735968589783,0.1808193027973175,-0.6030935049057007,0.9999672174453735,0.4511451721191406,0.18680578470230103,-0.6200113892555237,0.99993497133255,0.5649123787879944,0.23530541360378265,-0.7916479706764221,0.9999687075614929,0.5059913992881775,0.2377619594335556,-0.7964293360710144,0.9999620914459229,0.7380561232566833,0.29778608679771423,-0.5179485082626343,0.9999764561653137,0.32910653948783875,0.30522090196609497,-0.5270211696624756,0.999882698059082,0.8296718597412109,0.4622684121131897,-0.5215218663215637,0.9943256974220276,0.2571396827697754,0.4683648347854614,-0.5088657140731812,0.9839757680892944,0.8632800579071045,0.6163651347160339,-0.6580588817596436,0.989712655544281,0.23984704911708832,0.6165077686309814,-0.6216589212417603,0.9794647693634033,0.8910922408103943,0.6498203277587891,-0.755901575088501,0.9738680124282837,0.20757843554019928,0.6483466625213623,-0.7088152170181274,0.9566867351531982,0.8321493268013,0.6498426198959351,-0.7799493670463562,0.9812635183334351,0.26760008931159973,0.6487230658531189,-0.7272579073905945,0.9666810631752014,0.8115904331207275,0.641211211681366,-0.6811452507972717,0.9777266383171082,0.29139378666877747,0.6408892273902893,-0.6494815945625305,0.9612783193588257,0.6194198727607727,0.4763527512550354,-0.017272258177399635,0.9971880912780762,0.43842455744743347,0.47819679975509644,0.017061330378055573,0.9933484196662903,0.6016225814819336,0.5331335663795471,0.38718241453170776,0.2839401960372925,0.45807936787605286,0.5282279849052429,0.4677063524723053,0.25774452090263367,0.5956195592880249,0.5384982228279114,0.9385045170783997,0.10512293875217438,0.47430330514907837,0.5099049210548401,1.0021462440490723,0.0747627392411232,0.5870722532272339,0.5258663296699524,0.9924342632293701,0.08803873509168625,0.49729737639427185,0.5106275677680969,1.0549635887145996,0.05392768606543541,0.5827062129974365,0.5882322788238525,0.9078240394592285,0.17138159275054932,0.484866738319397,0.5605464577674866,0.9671456813812256,0.14180530607700348
27,down,0.5357550978660583,0.5476782917976379,-1.1785235404968262,0.9989228844642639,0.5649694800376892,0.5259600281715393,-1.2529828548431396,0.9991061687469482,0.5848662853240967,0.5225099325180054,-1.2527062892913818,0.9988911151885986,0.5999954342842102,0.5186567902565002,-1.2533036470413208,0.9990803599357605,0.5010071992874146,0.5244287848472595,-1.2581062316894531,0.9990460276603699,0.4815906584262848,0.5194529294967651,-1.2585036754608154,0.9988082647323608,0.4647349417209625,0.5143894553184509,-1.258404016494751,0.9990063905715942,0.6260767579078674,0.49422958493232727,-1.1868574619293213,0.99958735704422,0.4420407712459564,0.4885460436344147,-1.1527774333953857,0.9993581175804138,0.5614629983901978,0.5524064302444458,-1.093230128288269,0.9994913935661316,0.5118639469146729,0.5543133020401001,-1.0978991985321045,0.9994850158691406,0.7274591326713562,0.49033239483833313,-0.8503081798553467,0.9999743700027466,0.35202455520629883,0.49576738476753235,-0.8391443490982056,0.9999182224273682,0.9168837666511536,0.4994366466999054,-0.4964236319065094,0.9961892366409302,0.1870005577802658,0.5001897215843201,-0.48739567399024963,0.9866604804992676,0.8649824857711792,0.6098438501358032,-0.32457002997398376,0.9818115234375,0.23377785086631775,0.611976683139801,-0.3941302001476288,0.9611302614212036,0.8838157653808594,0.6455145478248596,-0.3292933702468872,0.9261563420295715,0.20164041221141815,0.6411498785018921,-0.40240776538848877,0.8949673771858215,0.836023211479187,0.6409375071525574,-0.33171921968460083,0.9411242604255676,0.24946020543575287,0.6410638689994812,-0.4100130796432495,0.9173861145973206,0.8185230493545532,0.6312394738197327,-0.3124869465827942,0.9163374900817871,0.2709083557128906,0.6331340670585632,-0.38927945494651794,0.8831139802932739,0.6338263750076294,0.6127920150756836,0.016900060698390007,0.9949972629547119,0.4504402279853821,0.6142851710319519,-0.01712167076766491,0.9901221990585327,0.6824172735214233,0.655003011226654,0.5939612984657288,0.21692994236946106,0.4332646131515503,0.662481427192688,0.5568671226501465,0.16971422731876373,0.6155555248260498,0.6331928372383118,1.2083183526992798,0.06128333881497383,0.44223257899284363,0.6249892115592957,1.2718524932861328,0.04467932507395744,0.5991824269294739,0.6193283200263977,1.2946077585220337,0.06046263501048088,0.4476633071899414,0.6103407740592957,1.3722565174102783,0.03493424132466316,0.6308590173721313,0.661638081073761,1.2245359420776367,0.09144331514835358,0.4822308123111725,0.6521219611167908,1.2520712614059448,0.07863114774227142
28,up,0.5257067084312439,0.26201131939888,-0.8176609873771667,0.999791145324707,0.5502468347549438,0.2373916506767273,-0.7894175052642822,0.9998196363449097,0.5673007369041443,0.23506659269332886,-0.7896480560302734,0.9997808933258057,0.5816186666488647,0.2325388640165329,-0.7899665832519531,0.9998172521591187,0.49788475036621094,0.23859718441963196,-0.787383496761322,0.9998151063919067,0.48334282636642456,0.23723526298999786,-0.7876309752464294,0.9997686147689819,0.4703788757324219,0.23579035699367523,-0.7876904010772705,0.999797523021698,0.6131022572517395,0.2270670384168625,-0.6050012707710266,0.9998898506164551,0.450930118560791,0.23578934371471405,-0.5877420902252197,0.9998183846473694,0.5612735748291016,0.2838631570339203,-0.7448166012763977,0.9998939037322998,0.5033729672431946,0.28755104541778564,-0.7396363019943237,0.9998868703842163,0.7399442195892334,0.33004504442214966,-0.4958435595035553,0.9999667406082153,0.3419707417488098,0.3418748080730438,-0.5012703537940979,0.9998810291290283,0.8749317526817322,0.4768546521663666,-0.5058698058128357,0.9951033592224121,0.22234095633029938,0.4784776568412781,-0.5054133534431458,0.9851145148277283,0.8638892769813538,0.6164678931236267,-0.6404731273651123,0.9880598783493042,0.22715704143047333,0.6140462160110474,-0.5948017835617065,0.9760329127311707,0.8864770531654358,0.6507107615470886,-0.7110190391540527,0.965711772441864,0.19909928739070892,0.6453455686569214,-0.6615920662879944,0.9438950419425964,0.8295548558235168,0.645765483379364,-0.7235380411148071,0.9747388958930969,0.25672808289527893,0.6434696912765503,-0.6746053099632263,0.9565532207489014,0.8109346032142639,0.6379042267799377,-0.6517584919929504,0.9669471979141235,0.2740955054759979,0.635213315486908,-0.6053582429885864,0.9449981451034546,0.6277912259101868,0.49665898084640503,-0.016339439898729324,0.9947592616081238,0.45474302768707275,0.4960782825946808,0.016214290633797646,0.9896726608276367,0.6179143190383911,0.5545583367347717,0.3410941958427429,0.27407774329185486,0.47918108105659485,0.5412636995315552,0.3973582983016968,0.26063957810401917,0.6029728651046753,0.559391975402832,0.8673642873764038,0.09901457279920578,0.49745437502861023,0.5518003702163696,0.9010080695152283,0.07543634623289108,0.595328688621521,0.5470560789108276,0.9191735982894897,0.088372603058815,0.5067780017852783,0.5394912958145142,0.9512660503387451,0.05898398160934448,0.5889155864715576,0.6061314344406128,0.8345102667808533,0.15018029510974884,0.500396192073822,0.5938121676445007,0.8615549206733704,0.13068994879722595
29,down,0.5309239625930786,0.5439104437828064,-1.2408876419067383,0.9993078112602234,0.5606546401977539,0.5242527723312378,-1.3029966354370117,0.9993913769721985,0.5802574157714844,0.5208127498626709,-1.3028361797332764,0.999276340007782,0.5963075160980225,0.5163605809211731,-1.3032716512680054,0.9993743896484375,0.49663904309272766,0.5200214982032776,-1.2999035120010376,0.9993546605110168,0.4760386049747467,0.5148030519485474,-1.3002151250839233,0.9992175698280334,0.45975950360298157,0.5091323256492615,-1.3001102209091187,0.9993025660514832,0.6234520673751831,0.4857354164123535,-1.1927353143692017,0.9997393488883972,0.4303901493549347,0.48313891887664795,-1.18245530128479,0.9995887875556946,0.5558306574821472,0.5484631657600403,-1.1579082012176514,0.9996458888053894,0.5044337511062622,0.5467056632041931,-1.1545027494430542,0.9996218681335449,0.7357836961746216,0.4822499454021454,-0.884381890296936,0.9999769926071167,0.34124818444252014,0.4891819953918457,-0.8621953725814819,0.9999373555183411,0.9256402850151062,0.4990702271461487,-0.5318775773048401,0.9949412941932678,0.17921271920204163,0.4988216459751129,-0.5274845957756042,0.9855866432189941,0.8666878342628479,0.6117273569107056,-0.33902496099472046,0.9806388020515442,0.22639751434326172,0.6118533611297607,-0.4369891583919525,0.9654932618141174,0.8833250999450684,0.6468206644058228,-0.35225534439086914,0.9229990243911743,0.19844257831573486,0.6417204737663269,-0.4569684863090515,0.9064894318580627,0.8358726501464844,0.6425427198410034,-0.3634427487850189,0.9375159740447998,0.24616263806819916,0.6402482986450195,-0.48171019554138184,0.9260424375534058,0.8176841139793396,0.6333691477775574,-0.3314085006713867,0.9109917879104614,0.26510483026504517,0.6323506236076355,-0.4399687945842743,0.8894105553627014,0.6389949917793274,0.6087812185287476,0.011389593593776226,0.9949331283569336,0.44250911474227905,0.6117483377456665,-0.011302206665277481,0.9918683171272278,0.6352147459983826,0.6441095471382141,0.6322407722473145,0.16799217462539673,0.443975031375885,0.6631460189819336,0.5758252143859863,0.1305518001317978,0.6019516587257385,0.6475398540496826,1.2554163932800293,0.05108366906642914,0.4597052037715912,0.6585044860839844,1.2227262258529663,0.033244285732507706,0.5907862782478333,0.6375337839126587,1.3261407613754272,0.05664258822798729,0.46163231134414673,0.64654541015625,1.2967194318771362,0.03217526152729988,0.6122690439224243,0.6787422895431519,1.2815930843353271,0.07183053344488144,0.4827108383178711,0.6965235471725464,1.272895336151123,0.05912162363529205
